size,stars,forks_count,open_issues,has_wiki,has_pages,has_issues,has_projects,has_discussions,author_type,author_followers,num_topics,javascript,typescript,python,rust,other_language,desc_word_count,created_at,updated_at,pushed_at,has_homepage,mit_license,nan_license,apache_license,other_license,remain_license
57431,31051,3702,278,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,146,11,FALSE,FALSE,TRUE,FALSE,FALSE,12,351747,467983,467936,1,1,0,0,0,0
58570,31051,9423,273,TRUE,FALSE,TRUE,TRUE,FALSE,User,899,0,FALSE,FALSE,TRUE,FALSE,FALSE,1,415282,467981,466777,0,1,0,0,0,0
4398,31030,8147,49,TRUE,TRUE,TRUE,FALSE,FALSE,User,4007,0,FALSE,FALSE,FALSE,FALSE,TRUE,49,358670,467942,453609,1,1,0,0,0,0
5906,31014,974,10,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,4225,0,FALSE,TRUE,FALSE,FALSE,FALSE,8,431887,467983,467983,1,1,0,0,0,0
1549,30959,2318,32,FALSE,FALSE,TRUE,FALSE,TRUE,User,2252,8,TRUE,FALSE,FALSE,FALSE,FALSE,9,416677,467983,467696,1,0,0,0,0,1
934,30740,4250,41,FALSE,FALSE,TRUE,FALSE,FALSE,User,13703,0,FALSE,FALSE,FALSE,FALSE,TRUE,12,390061,467982,467886,0,0,1,0,0,0
712082,30642,6285,279,TRUE,TRUE,TRUE,TRUE,TRUE,User,2545,11,FALSE,FALSE,FALSE,FALSE,TRUE,1,394775,467983,467940,0,0,1,0,0,0
91,30611,2435,14,TRUE,TRUE,TRUE,TRUE,FALSE,User,580,9,FALSE,FALSE,FALSE,FALSE,TRUE,10,424479,467981,465968,0,0,1,0,0,0
56033,30597,6673,658,TRUE,FALSE,TRUE,TRUE,FALSE,User,3024,0,FALSE,FALSE,TRUE,FALSE,FALSE,1,374693,467982,460558,0,1,0,0,0,0
1410,30518,7310,3,TRUE,FALSE,TRUE,TRUE,FALSE,User,1115,4,FALSE,FALSE,FALSE,FALSE,TRUE,1,434190,467983,467670,1,0,1,0,0,0
141665,30499,1565,158,FALSE,FALSE,TRUE,TRUE,FALSE,Organization,1130,11,FALSE,TRUE,FALSE,FALSE,FALSE,13,448840,467983,467983,1,0,0,0,1,0
130879,30472,3529,306,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,1002,20,FALSE,TRUE,FALSE,FALSE,FALSE,14,433663,467981,467983,1,0,0,0,1,0
347422,30468,6261,1740,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,3469,5,FALSE,FALSE,TRUE,FALSE,FALSE,33,441368,467983,467983,0,0,0,1,0,0
10388,30463,1365,151,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,1621,7,FALSE,FALSE,FALSE,FALSE,TRUE,17,441115,467982,467975,1,0,0,0,1,0
106664,30427,2045,21,FALSE,TRUE,TRUE,TRUE,FALSE,Organization,73,5,TRUE,FALSE,FALSE,FALSE,FALSE,9,398640,467979,467972,1,0,0,1,0,0
31225,30367,3271,1004,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,115,8,FALSE,FALSE,FALSE,FALSE,TRUE,22,358568,467983,467750,1,0,0,0,0,1
1348,30320,3507,17,TRUE,FALSE,TRUE,TRUE,FALSE,User,2161,13,FALSE,FALSE,TRUE,FALSE,FALSE,7,440719,467982,467231,1,1,0,0,0,0
210875,30273,4745,1451,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,486,4,FALSE,FALSE,FALSE,FALSE,TRUE,4,399979,467982,467983,1,0,0,0,0,1
239972,30270,12391,874,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,7191,7,FALSE,FALSE,TRUE,FALSE,FALSE,12,396928,467982,467983,1,0,0,1,0,0
867736,30264,13193,459,TRUE,TRUE,TRUE,TRUE,TRUE,Organization,985,1,FALSE,FALSE,FALSE,FALSE,TRUE,2,365188,467982,467967,1,0,0,0,1,0
381,30196,3525,28,FALSE,FALSE,TRUE,TRUE,FALSE,User,620,0,FALSE,FALSE,FALSE,FALSE,TRUE,6,390219,467982,467940,0,0,1,0,0,0
56563,30172,5753,90,TRUE,FALSE,TRUE,FALSE,TRUE,Organization,521,20,FALSE,FALSE,FALSE,FALSE,TRUE,49,352485,467983,467981,1,0,0,0,1,0
13740,30091,1480,268,TRUE,TRUE,TRUE,TRUE,TRUE,User,1721,10,FALSE,FALSE,FALSE,FALSE,TRUE,23,442017,467980,465137,1,0,0,0,0,1
14800,29997,2404,579,FALSE,FALSE,TRUE,TRUE,FALSE,Organization,459,6,TRUE,FALSE,FALSE,FALSE,FALSE,10,417289,467980,467291,1,0,0,0,1,0
51869,29959,1896,342,TRUE,TRUE,TRUE,TRUE,TRUE,User,1852,4,FALSE,FALSE,TRUE,FALSE,FALSE,9,439070,467981,467514,1,1,0,0,0,0
49483,29931,3354,413,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,69,6,FALSE,FALSE,TRUE,FALSE,FALSE,33,393265,467978,467869,0,0,0,0,1,0
9107,29899,2558,34,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,3926,5,FALSE,FALSE,FALSE,FALSE,TRUE,10,464223,467983,467965,1,1,0,0,0,0
3740550,29767,2644,2124,TRUE,TRUE,TRUE,TRUE,TRUE,Organization,410,13,FALSE,TRUE,FALSE,FALSE,FALSE,20,424805,467979,467983,1,0,0,1,0,0
11323,29759,5576,26,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,126,2,FALSE,FALSE,FALSE,FALSE,TRUE,12,369577,467983,467957,1,0,0,0,1,0
8380,29751,3322,39,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,49,6,TRUE,FALSE,FALSE,FALSE,FALSE,8,364307,467982,467966,1,0,0,0,1,0
12852,29689,9344,297,FALSE,TRUE,TRUE,FALSE,TRUE,Organization,23266,0,FALSE,FALSE,FALSE,FALSE,TRUE,7,399469,467983,467973,1,0,0,0,0,1
19269,29684,5366,14,TRUE,FALSE,TRUE,TRUE,TRUE,User,15801,17,FALSE,FALSE,FALSE,FALSE,TRUE,15,416758,467981,466922,1,1,0,0,0,0
668,29682,1969,26,TRUE,TRUE,TRUE,TRUE,FALSE,User,714,11,FALSE,FALSE,FALSE,FALSE,TRUE,7,405882,467977,467842,1,0,1,0,0,0
23385,29672,3450,280,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,857,12,FALSE,FALSE,TRUE,FALSE,FALSE,9,454286,467983,467983,1,0,0,1,0,0
30935,29648,6443,1048,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,9706,0,TRUE,FALSE,FALSE,FALSE,FALSE,6,403102,467982,467882,1,1,0,0,0,0
25091,29604,4010,69,TRUE,TRUE,TRUE,TRUE,TRUE,User,3981,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,454091,467983,467722,1,1,0,0,0,0
4686,29556,4686,218,TRUE,FALSE,TRUE,TRUE,FALSE,User,10662,3,FALSE,FALSE,FALSE,FALSE,TRUE,1,413721,467982,465506,0,0,1,0,0,0
73958,29521,10069,14,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,3871,3,FALSE,FALSE,FALSE,FALSE,TRUE,3,377180,467981,467983,1,1,0,0,0,0
14194,29508,10162,112,TRUE,FALSE,TRUE,TRUE,TRUE,User,1130,9,FALSE,FALSE,FALSE,FALSE,TRUE,4,419525,467983,467193,1,1,0,0,0,0
3781,29489,1020,19,FALSE,TRUE,TRUE,FALSE,TRUE,User,8668,4,TRUE,FALSE,FALSE,FALSE,FALSE,6,389866,467982,467966,1,1,0,0,0,0
24515,29484,4872,176,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,3839,5,FALSE,FALSE,FALSE,FALSE,TRUE,7,385162,467983,467981,1,0,0,1,0,0
122997,29470,5598,53,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,116,0,FALSE,FALSE,FALSE,FALSE,TRUE,24,366261,467981,465406,1,1,0,0,0,0
2068,29361,7254,8,TRUE,FALSE,TRUE,TRUE,FALSE,User,5239,13,TRUE,FALSE,FALSE,FALSE,FALSE,14,424383,467983,467237,0,0,1,0,0,0
531314,29341,7232,999,FALSE,TRUE,TRUE,FALSE,FALSE,Organization,5321,3,FALSE,FALSE,FALSE,FALSE,TRUE,2,427408,467982,467925,1,0,0,1,0,0
8698144,29275,18806,1965,TRUE,FALSE,TRUE,TRUE,FALSE,User,3626,8,FALSE,FALSE,FALSE,FALSE,TRUE,8,439125,467975,467732,1,0,1,0,0,0
164709,29264,5848,14,TRUE,TRUE,TRUE,TRUE,FALSE,User,3710,4,FALSE,FALSE,FALSE,FALSE,TRUE,3,359287,467980,463746,1,0,0,0,0,1
6060436,29185,18656,5484,TRUE,FALSE,TRUE,FALSE,FALSE,Organization,1537,7,TRUE,FALSE,FALSE,FALSE,FALSE,8,388885,467983,467983,1,0,0,0,1,0
27110,29154,7974,160,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,8765,0,FALSE,FALSE,FALSE,FALSE,TRUE,9,416164,467983,467355,1,0,0,1,0,0
8943,29140,6187,117,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,84,10,TRUE,FALSE,FALSE,FALSE,FALSE,19,395629,467980,466556,1,1,0,0,0,0
199,29132,2923,39,FALSE,FALSE,TRUE,TRUE,FALSE,User,1507,0,FALSE,FALSE,FALSE,FALSE,TRUE,5,387185,467975,465228,0,1,0,0,0,0
72720,29095,8296,10,TRUE,FALSE,TRUE,TRUE,FALSE,User,4264,8,FALSE,FALSE,TRUE,FALSE,FALSE,16,392452,467983,467304,1,0,0,1,0,0
16950,29030,1907,33,TRUE,FALSE,TRUE,FALSE,TRUE,Organization,162,0,FALSE,FALSE,FALSE,FALSE,TRUE,3,398157,467983,467950,0,0,0,0,1,0
836,29018,8806,186,FALSE,FALSE,TRUE,TRUE,FALSE,User,11458,3,FALSE,FALSE,FALSE,FALSE,TRUE,10,365344,467983,467799,1,1,0,0,0,0
6084,28996,7394,18,TRUE,TRUE,TRUE,TRUE,FALSE,User,1278,13,FALSE,FALSE,FALSE,FALSE,TRUE,40,421712,467982,467329,1,0,0,0,1,0
1073,28940,12288,5,TRUE,FALSE,TRUE,TRUE,FALSE,User,8665,20,FALSE,FALSE,FALSE,FALSE,TRUE,9,410644,467981,464521,1,0,1,0,0,0
61724,28926,3121,977,TRUE,FALSE,TRUE,TRUE,FALSE,User,2421,9,FALSE,FALSE,FALSE,FALSE,TRUE,3,352531,467983,467904,1,0,0,0,1,0
24841,28922,7177,13,TRUE,FALSE,TRUE,TRUE,FALSE,User,1330,0,FALSE,FALSE,FALSE,FALSE,TRUE,5,371750,467983,467768,0,1,0,0,0,0
125149,28909,2954,249,FALSE,TRUE,TRUE,TRUE,TRUE,Organization,679,2,FALSE,TRUE,FALSE,FALSE,FALSE,6,396221,467980,467983,1,0,0,1,0,0
714371,28900,8258,15,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,141,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,428580,467983,455931,1,0,1,0,0,0
130830,28887,4329,419,TRUE,FALSE,TRUE,TRUE,TRUE,User,594,4,FALSE,FALSE,TRUE,FALSE,FALSE,14,452305,467982,467596,0,0,0,0,1,0
1060792,28822,5721,3195,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,496,9,FALSE,FALSE,FALSE,FALSE,TRUE,9,406902,467983,467983,1,0,0,1,0,0
5534,28778,4540,218,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,742,7,FALSE,FALSE,TRUE,FALSE,FALSE,10,448925,467982,466715,0,0,0,0,1,0
498,28720,3283,13,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,88,6,TRUE,FALSE,FALSE,FALSE,FALSE,8,416336,467959,463807,0,1,0,0,0,0
498,28701,7727,63,TRUE,FALSE,FALSE,TRUE,FALSE,User,64481,0,FALSE,FALSE,FALSE,FALSE,TRUE,9,445981,467981,467176,0,1,0,0,0,0
1308,28663,5035,103,FALSE,FALSE,TRUE,FALSE,FALSE,User,929,8,FALSE,FALSE,FALSE,FALSE,TRUE,12,384842,467983,467561,0,0,0,0,0,1
4412744,28567,7217,1,TRUE,FALSE,TRUE,TRUE,FALSE,User,1586,5,FALSE,FALSE,FALSE,FALSE,TRUE,13,431785,467982,467691,1,0,0,0,0,1
139457,28457,3935,67,FALSE,TRUE,TRUE,FALSE,FALSE,Organization,1304,10,FALSE,FALSE,FALSE,FALSE,TRUE,7,397317,467977,467926,1,0,0,1,0,0
19220,28443,1972,77,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,58,8,TRUE,FALSE,FALSE,FALSE,FALSE,9,430548,467978,466736,0,1,0,0,0,0
994,28442,5823,40,TRUE,TRUE,TRUE,TRUE,FALSE,User,2196,3,FALSE,FALSE,FALSE,FALSE,TRUE,38,385741,467976,464423,1,0,0,0,1,0
397139,28437,2843,690,TRUE,FALSE,TRUE,FALSE,FALSE,Organization,2540,0,TRUE,FALSE,FALSE,FALSE,FALSE,14,395684,467983,467553,0,1,0,0,0,0
25187,28361,1362,122,TRUE,FALSE,TRUE,TRUE,TRUE,User,1570,19,FALSE,FALSE,FALSE,FALSE,TRUE,19,445837,467983,467982,1,0,0,0,0,1
253518,28349,9094,764,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,856,7,FALSE,FALSE,FALSE,FALSE,TRUE,4,350725,467982,467982,1,1,0,0,0,0
3191359,28275,6950,1101,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,261,19,FALSE,FALSE,TRUE,FALSE,FALSE,17,415213,467982,467983,1,1,0,0,0,0
60251,28267,5937,57,TRUE,FALSE,TRUE,TRUE,FALSE,User,1279,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,384313,467981,463845,0,0,0,0,1,0
117300,28225,4633,902,FALSE,TRUE,TRUE,TRUE,TRUE,User,1223,3,FALSE,TRUE,FALSE,FALSE,FALSE,3,364103,467970,467153,1,1,0,0,0,0
73004,28215,13960,196,TRUE,TRUE,TRUE,FALSE,FALSE,Organization,203,0,TRUE,FALSE,FALSE,FALSE,FALSE,16,363089,467980,467945,1,0,0,0,1,0
329,28214,1859,159,TRUE,TRUE,TRUE,TRUE,FALSE,User,6620,0,FALSE,FALSE,FALSE,FALSE,TRUE,2,407452,467975,452380,1,1,0,0,0,0
3558,28200,2417,103,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,156,10,TRUE,FALSE,FALSE,FALSE,FALSE,10,395088,467975,467923,1,1,0,0,0,0
33148,28170,2820,77,TRUE,TRUE,TRUE,TRUE,TRUE,User,1463,11,FALSE,FALSE,FALSE,FALSE,TRUE,11,392006,467983,467760,0,1,0,0,0,0
117427,28167,1489,495,TRUE,FALSE,TRUE,FALSE,TRUE,Organization,614,10,TRUE,FALSE,FALSE,FALSE,FALSE,11,405937,467983,467926,1,1,0,0,0,0
21247,28165,3206,32,FALSE,FALSE,TRUE,FALSE,FALSE,User,3032,3,FALSE,FALSE,TRUE,FALSE,FALSE,7,394529,467983,467864,1,0,0,0,1,0
1099,28115,6459,162,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,342,5,FALSE,FALSE,FALSE,FALSE,TRUE,6,381008,467980,467848,1,1,0,0,0,0
52511,28074,10138,150,TRUE,TRUE,TRUE,TRUE,TRUE,Organization,124,6,FALSE,FALSE,FALSE,FALSE,TRUE,13,404745,467982,467902,1,0,0,1,0,0
16993,28037,9593,132,FALSE,TRUE,TRUE,TRUE,FALSE,Organization,9706,5,TRUE,FALSE,FALSE,FALSE,FALSE,6,399170,467975,467668,1,1,0,0,0,0
27144,28007,5539,71,TRUE,TRUE,TRUE,TRUE,FALSE,User,13140,0,TRUE,FALSE,FALSE,FALSE,FALSE,12,357185,467972,464678,1,1,0,0,0,0
16016,27980,13417,129,FALSE,TRUE,TRUE,TRUE,TRUE,User,2233,6,TRUE,FALSE,FALSE,FALSE,FALSE,4,407385,467980,467974,1,1,0,0,0,0
3677,27978,5982,1386,FALSE,FALSE,TRUE,TRUE,FALSE,User,4996,0,TRUE,FALSE,FALSE,FALSE,FALSE,6,387673,467981,467192,1,1,0,0,0,0
2586,27914,3995,285,TRUE,FALSE,TRUE,TRUE,TRUE,User,5806,0,FALSE,FALSE,FALSE,FALSE,TRUE,7,466241,467983,467980,0,1,0,0,0,0
43529,27913,4198,840,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,134,18,TRUE,FALSE,FALSE,FALSE,FALSE,31,355493,467981,467983,1,1,0,0,0,0
15554,27887,2688,94,FALSE,TRUE,TRUE,FALSE,TRUE,Organization,249,10,TRUE,FALSE,FALSE,FALSE,FALSE,7,383838,467982,467947,1,1,0,0,0,0
6820,27857,2455,23,TRUE,TRUE,TRUE,TRUE,FALSE,User,2348,3,TRUE,FALSE,FALSE,FALSE,FALSE,7,354283,467983,466049,1,1,0,0,0,0
6978,27803,3766,150,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,793,20,FALSE,FALSE,TRUE,FALSE,FALSE,22,369491,467983,467924,1,0,0,0,0,1
26472,27802,7065,232,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,8765,7,FALSE,FALSE,FALSE,FALSE,TRUE,1,421634,467983,467909,1,0,0,1,0,0
684224,27798,10147,61,TRUE,TRUE,TRUE,TRUE,FALSE,User,12430,2,FALSE,FALSE,FALSE,FALSE,TRUE,1,419385,467982,465319,0,0,1,0,0,0
84827,27739,2413,1125,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,477,5,FALSE,FALSE,FALSE,FALSE,TRUE,3,420833,467983,467979,1,0,0,0,0,1
14104,27723,4933,61,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,835,3,FALSE,FALSE,FALSE,FALSE,TRUE,8,403840,467982,467577,0,1,0,0,0,0
249043,27710,3814,1253,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,4663,3,FALSE,FALSE,FALSE,FALSE,TRUE,13,395783,467983,467981,1,0,0,0,0,1
30958,27676,11606,304,TRUE,FALSE,TRUE,TRUE,FALSE,User,3442,0,FALSE,FALSE,TRUE,FALSE,FALSE,3,367400,467981,467876,1,1,0,0,0,0
13761,27649,746,40,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,837,8,FALSE,TRUE,FALSE,FALSE,FALSE,11,423494,467983,467918,1,1,0,0,0,0
25543,27622,6618,150,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,224,6,FALSE,FALSE,FALSE,FALSE,TRUE,4,363198,467983,467971,1,1,0,0,0,0
41410,27586,5559,24,TRUE,TRUE,TRUE,TRUE,TRUE,User,1029,0,TRUE,FALSE,FALSE,FALSE,FALSE,23,373580,467982,467941,1,1,0,0,0,0
13995,27544,1325,117,TRUE,TRUE,TRUE,TRUE,TRUE,Organization,215,13,FALSE,FALSE,FALSE,TRUE,FALSE,9,420397,467983,467974,1,0,0,1,0,0
1740,27518,697,91,FALSE,FALSE,TRUE,FALSE,TRUE,User,5593,9,FALSE,FALSE,FALSE,TRUE,FALSE,8,415099,467983,467933,0,0,0,1,0,0
10310,27496,1569,18,TRUE,TRUE,TRUE,FALSE,TRUE,Organization,189,5,FALSE,TRUE,FALSE,FALSE,FALSE,5,383349,467968,467835,1,1,0,0,0,0
178768,27482,1781,398,FALSE,FALSE,TRUE,TRUE,FALSE,Organization,371,20,FALSE,FALSE,FALSE,FALSE,TRUE,8,429617,467983,467980,1,1,0,0,0,0
0,27479,1511,0,FALSE,TRUE,FALSE,FALSE,FALSE,User,518,7,FALSE,FALSE,FALSE,FALSE,TRUE,9,400817,467974,452939,0,0,1,0,0,0
841,27413,2260,83,TRUE,FALSE,TRUE,TRUE,FALSE,User,395,8,FALSE,FALSE,FALSE,FALSE,TRUE,14,390191,467983,467893,0,0,0,0,0,1
8522,27412,7170,1,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,101,6,TRUE,FALSE,FALSE,FALSE,FALSE,4,400806,467976,467975,1,1,0,0,0,0
4676,27381,24357,47,FALSE,FALSE,TRUE,TRUE,TRUE,User,1925,5,FALSE,TRUE,FALSE,FALSE,FALSE,12,466241,467983,467981,1,0,0,0,1,0
276458,27377,986,342,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,367,11,FALSE,FALSE,FALSE,TRUE,FALSE,5,420538,467982,467981,1,0,0,1,0,0
6303,27353,2021,89,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,447,4,TRUE,FALSE,FALSE,FALSE,FALSE,8,409745,467982,467980,1,0,0,0,1,0
65562,27327,8624,268,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,351,7,FALSE,FALSE,FALSE,FALSE,TRUE,1,422675,467983,467982,1,0,0,0,0,1
7768,27297,4357,70,TRUE,FALSE,TRUE,TRUE,FALSE,User,18154,10,FALSE,FALSE,TRUE,FALSE,FALSE,13,397291,467975,462415,0,0,0,0,1,0
3093,27268,2255,155,FALSE,TRUE,TRUE,TRUE,TRUE,Organization,819,11,FALSE,FALSE,FALSE,FALSE,TRUE,8,406465,467981,467854,1,0,0,0,0,1
140305,27252,3310,23,TRUE,TRUE,TRUE,TRUE,TRUE,User,1391,3,FALSE,FALSE,FALSE,FALSE,TRUE,15,415589,467983,467593,0,0,1,0,0,0
14739,27213,2774,848,TRUE,FALSE,TRUE,TRUE,TRUE,User,2638,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,417048,467983,467766,0,0,0,0,1,0
354320,27197,2683,3155,FALSE,TRUE,TRUE,TRUE,FALSE,Organization,387,20,FALSE,TRUE,FALSE,FALSE,FALSE,16,442634,467983,467983,1,0,0,1,0,0
158,27168,4757,348,TRUE,FALSE,TRUE,TRUE,FALSE,User,1392,0,TRUE,FALSE,FALSE,FALSE,FALSE,7,391668,467973,467017,1,1,0,0,0,0
2544349,27161,3444,6677,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,372,6,FALSE,FALSE,FALSE,FALSE,TRUE,9,386567,467983,467983,1,0,0,0,1,0
32306,27148,4464,299,FALSE,FALSE,TRUE,FALSE,TRUE,User,2049,4,FALSE,TRUE,FALSE,FALSE,FALSE,3,434940,467983,467916,1,0,0,1,0,0
36129,27136,4917,286,FALSE,FALSE,TRUE,TRUE,FALSE,Organization,37969,7,FALSE,FALSE,FALSE,FALSE,TRUE,11,430192,467983,467862,0,1,0,0,0,0
70241,27120,11639,0,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,2088,0,FALSE,FALSE,FALSE,FALSE,TRUE,7,345233,467924,467550,1,0,1,0,0,0
86471,27097,7597,245,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,213,20,FALSE,FALSE,FALSE,FALSE,TRUE,13,414732,467983,467275,1,0,0,0,1,0
83508,27048,5275,60,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,192,9,FALSE,FALSE,TRUE,FALSE,FALSE,7,372415,467979,467983,1,0,0,0,1,0
21769,27046,3135,597,FALSE,FALSE,TRUE,FALSE,TRUE,User,2740,8,FALSE,TRUE,FALSE,FALSE,FALSE,12,407279,467983,467958,1,1,0,0,0,0
26636,26995,958,107,FALSE,FALSE,TRUE,TRUE,TRUE,User,3147,0,FALSE,FALSE,FALSE,FALSE,TRUE,7,432822,467983,467954,0,1,0,0,0,0
1188,26965,7157,45,TRUE,TRUE,TRUE,TRUE,FALSE,User,5426,6,FALSE,FALSE,FALSE,FALSE,TRUE,8,420416,467976,462946,1,1,0,0,0,0
6910,26962,5605,49,TRUE,TRUE,TRUE,TRUE,FALSE,User,13140,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,349025,467976,467485,1,1,0,0,0,0
437,26891,6150,24,TRUE,TRUE,TRUE,TRUE,TRUE,User,1383,5,FALSE,FALSE,FALSE,FALSE,TRUE,12,410011,467975,467464,1,0,0,0,0,1
81464,26880,8395,2632,TRUE,FALSE,TRUE,FALSE,FALSE,Organization,8765,0,FALSE,FALSE,FALSE,FALSE,TRUE,2,366748,467981,467964,1,0,0,1,0,0
382515,26872,1857,162,FALSE,TRUE,TRUE,TRUE,FALSE,Organization,50,18,TRUE,FALSE,FALSE,FALSE,FALSE,10,402131,467980,467916,1,1,0,0,0,0
28900,26867,2596,81,FALSE,FALSE,TRUE,TRUE,FALSE,Organization,195,9,FALSE,FALSE,FALSE,FALSE,TRUE,7,386598,467971,467789,1,0,0,0,1,0
2403,26849,3612,429,TRUE,TRUE,TRUE,TRUE,TRUE,Organization,133,10,TRUE,FALSE,FALSE,FALSE,FALSE,14,385401,467982,467416,1,1,0,0,0,0
199,26834,3315,256,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,129,5,TRUE,FALSE,FALSE,FALSE,FALSE,1,429969,467982,445800,1,0,1,0,0,0
10515,26809,6500,50,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,5136,4,FALSE,FALSE,FALSE,FALSE,TRUE,17,394131,467980,466905,1,0,0,0,1,0
3199,26754,1061,89,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,7936,13,FALSE,TRUE,FALSE,FALSE,FALSE,5,436745,467983,467893,1,1,0,0,0,0
10094,26725,3504,234,FALSE,FALSE,TRUE,TRUE,FALSE,User,4141,0,FALSE,FALSE,FALSE,FALSE,TRUE,11,366284,467982,460422,0,1,0,0,0,0
190655,26722,5879,905,TRUE,FALSE,TRUE,TRUE,FALSE,User,1402,0,FALSE,FALSE,FALSE,FALSE,TRUE,11,396345,467982,467240,0,0,0,1,0,0
49,26687,675,85,TRUE,FALSE,TRUE,TRUE,TRUE,User,359,7,FALSE,FALSE,FALSE,FALSE,TRUE,9,447335,467978,465417,0,0,1,0,0,0
72816,26671,1024,55,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,139,6,FALSE,TRUE,FALSE,FALSE,FALSE,4,449783,467983,467940,1,1,0,0,0,0
2027127,26626,7554,200,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,805,7,FALSE,FALSE,FALSE,FALSE,TRUE,6,377276,467981,467983,1,0,0,1,0,0
868034,26618,5420,104,TRUE,FALSE,TRUE,TRUE,TRUE,User,1327,2,FALSE,FALSE,FALSE,FALSE,TRUE,39,422064,467975,457233,0,0,1,0,0,0
2661,26580,4567,38,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,21708,14,TRUE,FALSE,FALSE,FALSE,FALSE,12,416644,467979,467814,1,0,0,0,0,1
13110,26571,7735,85,TRUE,FALSE,TRUE,TRUE,FALSE,User,3269,4,FALSE,FALSE,TRUE,FALSE,FALSE,6,413646,467983,466835,0,1,0,0,0,0
198584,26551,9331,632,FALSE,TRUE,TRUE,TRUE,TRUE,Organization,2205,8,TRUE,FALSE,FALSE,FALSE,FALSE,10,404832,467983,467943,1,0,0,1,0,0
108123,26526,4501,161,FALSE,TRUE,TRUE,TRUE,FALSE,Organization,25,1,TRUE,FALSE,FALSE,FALSE,FALSE,6,350029,467981,467736,1,1,0,0,0,0
3143,26481,9046,565,TRUE,TRUE,TRUE,TRUE,TRUE,Organization,460,6,TRUE,FALSE,FALSE,FALSE,FALSE,4,387183,467982,467894,1,0,0,1,0,0
19247,26471,1756,43,TRUE,TRUE,TRUE,FALSE,TRUE,Organization,80,5,FALSE,TRUE,FALSE,FALSE,FALSE,4,396205,467982,467335,1,1,0,0,0,0
208392,26463,4589,797,FALSE,FALSE,TRUE,TRUE,FALSE,Organization,4998,6,FALSE,FALSE,FALSE,FALSE,TRUE,3,405764,467983,467983,1,0,0,1,0,0
428465,26430,4304,1255,FALSE,FALSE,TRUE,TRUE,FALSE,Organization,4663,7,FALSE,FALSE,FALSE,FALSE,TRUE,20,384333,467981,467946,1,0,0,0,0,1
52147,26419,11775,229,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,8766,13,FALSE,FALSE,FALSE,FALSE,TRUE,15,424732,467983,467979,1,0,0,1,0,0
