size,stars,forks_count,open_issues,has_wiki,has_pages,has_issues,has_projects,has_discussions,author_type,contributors,commits,comments,deployments,num_topics,javascript,typescript,python,rust,other_language,desc_word_count,created_at,updated_at,pushed_at,has_homepage,mit_license,nan_license,apache_license,other_license,remain_license
13934,32367,2681,813,FALSE,FALSE,TRUE,TRUE,TRUE,User,398,1718,333,1179,9,FALSE,TRUE,FALSE,FALSE,FALSE,8,415958,467979,467697,1,0,0,1,0,0
80071,32361,5013,0,TRUE,FALSE,TRUE,FALSE,TRUE,Organization,332,11437,27,0,10,FALSE,FALSE,FALSE,FALSE,TRUE,1,401829,467979,466757,1,0,1,0,0,0
27578,32349,5083,434,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,405,6616,190,60,4,FALSE,FALSE,FALSE,FALSE,TRUE,5,436137,467978,467916,1,1,0,0,0,0
4168390,32330,8875,9,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,109,1425,12,113,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,407530,467979,467957,1,0,1,0,0,0
365050,32320,6219,7,TRUE,FALSE,TRUE,TRUE,FALSE,User,6,405,0,0,5,FALSE,FALSE,FALSE,FALSE,TRUE,9,441864,467974,467904,1,0,1,0,0,0
56968,32170,5179,403,TRUE,FALSE,TRUE,FALSE,FALSE,Organization,164,2872,551,0,5,FALSE,FALSE,FALSE,FALSE,TRUE,5,394792,467972,467350,1,0,0,1,0,0
5286,32153,1647,900,TRUE,FALSE,TRUE,TRUE,FALSE,User,129,1902,35,158,6,FALSE,FALSE,FALSE,FALSE,TRUE,8,375861,467979,467470,1,0,0,0,0,1
47327,32153,10603,269,FALSE,TRUE,TRUE,FALSE,TRUE,User,39,1430,6,694,20,FALSE,FALSE,FALSE,FALSE,TRUE,8,408300,467978,467972,1,0,0,1,0,0
287169,32080,2875,1785,TRUE,TRUE,TRUE,TRUE,TRUE,Organization,237,24264,62,17,14,FALSE,FALSE,FALSE,FALSE,TRUE,7,401498,467979,467980,1,0,0,1,0,0
60810,32047,7793,7862,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,67,2497,200,0,5,FALSE,FALSE,TRUE,FALSE,FALSE,6,394804,467979,467409,0,0,1,0,0,0
4791,31918,2792,28,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,376,3096,73,0,2,FALSE,FALSE,FALSE,FALSE,TRUE,4,373993,467980,467752,0,1,0,0,0,0
1949,31906,2683,200,TRUE,FALSE,TRUE,TRUE,FALSE,User,268,993,39,0,16,FALSE,FALSE,FALSE,FALSE,TRUE,7,382839,467978,467839,1,0,0,1,0,0
413383,31754,9084,2623,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,338,51551,331,0,3,FALSE,FALSE,FALSE,FALSE,TRUE,18,387360,467977,467964,1,1,0,0,0,0
7113,31720,8435,52,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,365,1757,98,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,9,406041,467979,467888,1,0,0,0,1,0
6121,31609,4315,1043,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,375,5176,89,0,12,FALSE,FALSE,FALSE,FALSE,TRUE,9,403087,467978,467963,1,0,0,0,0,1
19788,31549,1657,573,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,357,1931,36,0,8,FALSE,TRUE,FALSE,FALSE,FALSE,7,392380,467976,467715,1,1,0,0,0,0
30690,31488,2131,164,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,185,5050,39,0,10,FALSE,FALSE,FALSE,FALSE,TRUE,3,384060,467979,467960,1,0,0,0,0,1
50650,31472,7999,293,TRUE,TRUE,TRUE,FALSE,FALSE,Organization,30,596,10,23,6,FALSE,FALSE,FALSE,FALSE,TRUE,4,407094,467973,466676,0,0,0,0,0,1
96044,31465,1138,2903,FALSE,TRUE,TRUE,TRUE,TRUE,Organization,190,9306,42,2399,20,FALSE,TRUE,FALSE,FALSE,FALSE,16,433616,467979,467978,1,0,0,1,0,0
8283,31391,7991,2812,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,41,2627,41,0,6,FALSE,FALSE,FALSE,FALSE,TRUE,11,380614,467978,467322,0,0,0,0,0,1
4488,31340,2221,2410,TRUE,FALSE,TRUE,TRUE,FALSE,User,36,505,1,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,427615,467980,467899,0,0,1,0,0,0
244573,31322,2685,723,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,303,15031,30,0,18,FALSE,TRUE,FALSE,FALSE,FALSE,8,431867,467980,467980,1,0,0,0,0,1
34222,31279,5684,352,TRUE,FALSE,TRUE,TRUE,FALSE,User,1,6572,42,0,10,FALSE,FALSE,FALSE,FALSE,TRUE,1,442077,467980,467978,0,0,1,0,0,0
26010,31265,5795,1940,TRUE,FALSE,TRUE,FALSE,FALSE,Organization,432,5257,81,0,20,FALSE,TRUE,FALSE,FALSE,FALSE,27,404642,467979,467905,1,1,0,0,0,0
8803,31244,1927,129,TRUE,FALSE,TRUE,TRUE,FALSE,User,56,693,31,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,5,383001,467971,466761,0,1,0,0,0,0
2139,31225,12004,27,TRUE,FALSE,TRUE,TRUE,FALSE,User,111,958,5,0,2,FALSE,FALSE,FALSE,FALSE,TRUE,12,385809,467979,467055,1,0,0,1,0,0
88152,31218,15326,563,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,358,11162,4171,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,9,358131,467979,467980,1,0,0,1,0,0
241702,31062,9324,7,TRUE,TRUE,TRUE,FALSE,TRUE,Organization,114,3703,46,373,8,FALSE,FALSE,FALSE,FALSE,TRUE,9,366224,467980,467926,0,0,0,1,0,0
57431,31051,3702,278,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,396,10322,92,1430,11,FALSE,FALSE,TRUE,FALSE,FALSE,12,351742,467979,467932,1,1,0,0,0,0
58570,31051,9423,273,TRUE,FALSE,TRUE,TRUE,FALSE,User,21,435,9,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,1,415278,467977,466773,0,1,0,0,0,0
4398,31030,8147,49,TRUE,TRUE,TRUE,FALSE,FALSE,User,85,1265,132,100,0,FALSE,FALSE,FALSE,FALSE,TRUE,49,358666,467938,453606,1,1,0,0,0,0
5906,31014,974,10,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,170,894,5,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,8,431883,467980,467979,1,1,0,0,0,0
1549,30959,2318,32,FALSE,FALSE,TRUE,FALSE,TRUE,User,78,441,8,0,8,TRUE,FALSE,FALSE,FALSE,FALSE,9,416674,467979,467693,1,0,0,0,0,1
934,30740,4250,41,FALSE,FALSE,TRUE,FALSE,FALSE,User,266,798,3,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,12,390058,467979,467882,0,0,1,0,0,0
712082,30642,6285,279,TRUE,TRUE,TRUE,TRUE,TRUE,User,3,1203,8,974,11,FALSE,FALSE,FALSE,FALSE,TRUE,1,394771,467980,467936,0,0,1,0,0,0
91,30611,2435,14,TRUE,TRUE,TRUE,TRUE,FALSE,User,28,104,0,53,9,FALSE,FALSE,FALSE,FALSE,TRUE,10,424476,467977,465963,0,0,1,0,0,0
56033,30597,6673,658,TRUE,FALSE,TRUE,TRUE,FALSE,User,37,523,14,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,1,374690,467978,460555,0,1,0,0,0,0
1410,30518,7310,3,TRUE,FALSE,TRUE,TRUE,FALSE,User,46,306,4,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,1,434187,467980,467666,1,0,1,0,0,0
141665,30499,1565,158,FALSE,FALSE,TRUE,TRUE,FALSE,Organization,433,5542,906,5500,11,FALSE,TRUE,FALSE,FALSE,FALSE,13,448835,467980,467979,1,0,0,0,1,0
130879,30472,3529,306,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,277,8679,29,662,20,FALSE,TRUE,FALSE,FALSE,FALSE,14,433659,467978,467980,1,0,0,0,1,0
347422,30468,6261,1740,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,121,5997,10,0,5,FALSE,FALSE,TRUE,FALSE,FALSE,33,441365,467979,467979,0,0,0,1,0,0
10388,30463,1365,151,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,108,1682,6,0,7,FALSE,FALSE,FALSE,FALSE,TRUE,17,441112,467978,467972,1,0,0,0,1,0
106664,30427,2045,21,FALSE,TRUE,TRUE,TRUE,FALSE,Organization,66,715,6,30,5,TRUE,FALSE,FALSE,FALSE,FALSE,9,398637,467976,467969,1,0,0,1,0,0
31225,30367,3271,1004,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,57,5321,181,0,8,FALSE,FALSE,FALSE,FALSE,TRUE,22,358564,467979,467746,1,0,0,0,0,1
1348,30320,3507,17,TRUE,FALSE,TRUE,TRUE,FALSE,User,30,262,25,0,13,FALSE,FALSE,TRUE,FALSE,FALSE,7,440715,467979,467227,1,1,0,0,0,0
210875,30273,4745,1451,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,191,17884,1379,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,4,399975,467978,467979,1,0,0,0,0,1
239972,30270,12391,874,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,417,19827,482,0,7,FALSE,FALSE,TRUE,FALSE,FALSE,12,396924,467979,467980,1,0,0,1,0,0
867736,30264,13193,459,TRUE,TRUE,TRUE,TRUE,TRUE,Organization,285,70461,485,738,1,FALSE,FALSE,FALSE,FALSE,TRUE,2,365184,467979,467964,1,0,0,0,1,0
381,30196,3525,28,FALSE,FALSE,TRUE,TRUE,FALSE,User,229,576,1,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,6,390216,467978,467937,0,0,1,0,0,0
56563,30172,5753,90,TRUE,FALSE,TRUE,FALSE,TRUE,Organization,402,30418,1151,0,20,FALSE,FALSE,FALSE,FALSE,TRUE,49,352481,467979,467977,1,0,0,0,1,0
13740,30091,1480,268,TRUE,TRUE,TRUE,TRUE,TRUE,User,45,459,25,159,10,FALSE,FALSE,FALSE,FALSE,TRUE,23,442013,467977,465132,1,0,0,0,0,1
14800,29997,2404,579,FALSE,FALSE,TRUE,TRUE,FALSE,Organization,120,802,12,0,6,TRUE,FALSE,FALSE,FALSE,FALSE,10,417286,467977,467287,1,0,0,0,1,0
51869,29959,1896,342,TRUE,TRUE,TRUE,TRUE,TRUE,User,131,520,3,83,4,FALSE,FALSE,TRUE,FALSE,FALSE,9,439065,467978,467510,1,1,0,0,0,0
49483,29931,3354,413,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,393,10786,246,0,6,FALSE,FALSE,TRUE,FALSE,FALSE,33,393261,467975,467865,0,0,0,0,1,0
9107,29899,2558,34,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,79,639,133,291,5,FALSE,FALSE,FALSE,FALSE,TRUE,10,464218,467980,467962,1,1,0,0,0,0
3740550,29767,2644,2124,TRUE,TRUE,TRUE,TRUE,TRUE,Organization,391,7121,37,4480,13,FALSE,TRUE,FALSE,FALSE,FALSE,20,424802,467975,467980,1,0,0,1,0,0
11323,29759,5576,26,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,350,4667,168,0,2,FALSE,FALSE,FALSE,FALSE,TRUE,12,369573,467979,467953,1,0,0,0,1,0
8380,29751,3322,39,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,151,2998,864,2935,6,TRUE,FALSE,FALSE,FALSE,FALSE,8,364303,467979,467962,1,0,0,0,1,0
12852,29689,9344,297,FALSE,TRUE,TRUE,FALSE,TRUE,Organization,381,4219,128,403,0,FALSE,FALSE,FALSE,FALSE,TRUE,7,399465,467979,467970,1,0,0,0,0,1
19269,29684,5366,14,TRUE,FALSE,TRUE,TRUE,TRUE,User,44,1640,3,0,17,FALSE,FALSE,FALSE,FALSE,TRUE,15,416754,467978,466918,1,1,0,0,0,0
668,29682,1969,26,TRUE,TRUE,TRUE,TRUE,FALSE,User,60,367,11,70,11,FALSE,FALSE,FALSE,FALSE,TRUE,7,405878,467973,467839,1,0,1,0,0,0
23385,29672,3450,280,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,130,2379,6,0,12,FALSE,FALSE,TRUE,FALSE,FALSE,9,454282,467980,467980,1,0,0,1,0,0
30935,29648,6443,1048,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,457,3531,128,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,6,403097,467979,467878,1,1,0,0,0,0
25091,29604,4010,69,TRUE,TRUE,TRUE,TRUE,TRUE,User,91,434,9,271,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,454088,467980,467719,1,1,0,0,0,0
4686,29556,4686,218,TRUE,FALSE,TRUE,TRUE,FALSE,User,2,322,1,0,3,FALSE,FALSE,FALSE,FALSE,TRUE,1,413716,467979,465501,0,0,1,0,0,0
73958,29521,10069,14,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,384,35740,3051,0,3,FALSE,FALSE,FALSE,FALSE,TRUE,3,377175,467978,467979,1,1,0,0,0,0
14194,29508,10162,112,TRUE,FALSE,TRUE,TRUE,TRUE,User,11,734,3,0,9,FALSE,FALSE,FALSE,FALSE,TRUE,4,419520,467980,467190,1,1,0,0,0,0
3781,29489,1020,19,FALSE,TRUE,TRUE,FALSE,TRUE,User,97,879,4,263,4,TRUE,FALSE,FALSE,FALSE,FALSE,6,389862,467979,467963,1,1,0,0,0,0
24515,29484,4872,176,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,131,4168,110,1,5,FALSE,FALSE,FALSE,FALSE,TRUE,7,385158,467979,467977,1,0,0,1,0,0
122997,29470,5598,53,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,342,17241,630,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,24,366257,467977,465401,1,1,0,0,0,0
2068,29361,7254,8,TRUE,FALSE,TRUE,TRUE,FALSE,User,90,437,4,0,13,TRUE,FALSE,FALSE,FALSE,FALSE,14,424379,467979,467233,0,0,1,0,0,0
531314,29341,7232,999,FALSE,TRUE,TRUE,FALSE,FALSE,Organization,395,3989,15,0,3,FALSE,FALSE,FALSE,FALSE,TRUE,2,427405,467978,467921,1,0,0,1,0,0
8698144,29275,18806,1965,TRUE,FALSE,TRUE,TRUE,FALSE,User,7,7691,259,0,8,FALSE,FALSE,FALSE,FALSE,TRUE,8,439120,467971,467728,1,0,1,0,0,0
164709,29264,5848,14,TRUE,TRUE,TRUE,TRUE,FALSE,User,134,1958,211,176,4,FALSE,FALSE,FALSE,FALSE,TRUE,3,359282,467977,463742,1,0,0,0,0,1
6060436,29185,18656,5484,TRUE,FALSE,TRUE,FALSE,FALSE,Organization,264,159345,5040,64158,7,TRUE,FALSE,FALSE,FALSE,FALSE,8,388882,467979,467980,1,0,0,0,1,0
27110,29154,7974,160,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,37,290,16,8,0,FALSE,FALSE,FALSE,FALSE,TRUE,9,416160,467979,467352,1,0,0,1,0,0
8943,29140,6187,117,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,185,1457,95,1,10,TRUE,FALSE,FALSE,FALSE,FALSE,19,395625,467976,466552,1,1,0,0,0,0
199,29132,2923,39,FALSE,FALSE,TRUE,TRUE,FALSE,User,36,109,11,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,5,387180,467971,465224,0,1,0,0,0,0
72720,29095,8296,10,TRUE,FALSE,TRUE,TRUE,FALSE,User,35,1730,81,0,8,FALSE,FALSE,TRUE,FALSE,FALSE,16,392449,467980,467300,1,0,0,1,0,0
16950,29030,1907,33,TRUE,FALSE,TRUE,FALSE,TRUE,Organization,16,10032,267,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,3,398154,467980,467946,0,0,0,0,1,0
836,29018,8806,186,FALSE,FALSE,TRUE,TRUE,FALSE,User,120,761,375,0,3,FALSE,FALSE,FALSE,FALSE,TRUE,10,365340,467979,467796,1,1,0,0,0,0
6084,28996,7394,18,TRUE,TRUE,TRUE,TRUE,FALSE,User,23,367,0,73,13,FALSE,FALSE,FALSE,FALSE,TRUE,40,421708,467978,467325,1,0,0,0,1,0
1073,28940,12288,5,TRUE,FALSE,TRUE,TRUE,FALSE,User,8,213,1,0,20,FALSE,FALSE,FALSE,FALSE,TRUE,9,410640,467977,464516,1,0,1,0,0,0
61724,28926,3121,977,TRUE,FALSE,TRUE,TRUE,FALSE,User,416,16577,430,0,9,FALSE,FALSE,FALSE,FALSE,TRUE,3,352527,467980,467900,1,0,0,0,1,0
24841,28922,7177,13,TRUE,FALSE,TRUE,TRUE,FALSE,User,73,472,10,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,5,371746,467979,467764,0,1,0,0,0,0
125149,28909,2954,249,FALSE,TRUE,TRUE,TRUE,TRUE,Organization,428,5359,107,12,2,FALSE,TRUE,FALSE,FALSE,FALSE,6,396216,467977,467979,1,0,0,1,0,0
714371,28900,8258,15,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,15,132,2,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,428576,467979,455926,1,0,1,0,0,0
130830,28887,4329,419,TRUE,FALSE,TRUE,TRUE,TRUE,User,32,176,2,0,4,FALSE,FALSE,TRUE,FALSE,FALSE,14,452302,467978,467593,0,0,0,0,1,0
1060792,28822,5721,3195,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,301,115624,370,0,9,FALSE,FALSE,FALSE,FALSE,TRUE,9,406898,467979,467980,1,0,0,1,0,0
5534,28778,4540,218,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,11,106,23,0,7,FALSE,FALSE,TRUE,FALSE,FALSE,10,448920,467979,466712,0,0,0,0,1,0
498,28720,3283,13,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,66,169,0,0,6,TRUE,FALSE,FALSE,FALSE,FALSE,8,416332,467956,463802,0,1,0,0,0,0
498,28701,7727,63,TRUE,FALSE,FALSE,TRUE,FALSE,User,34,148,21,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,9,445977,467978,467173,0,1,0,0,0,0
1308,28663,5035,103,FALSE,FALSE,TRUE,FALSE,FALSE,User,260,1567,22,0,8,FALSE,FALSE,FALSE,FALSE,TRUE,12,384837,467980,467558,0,0,0,0,0,1
4412744,28567,7217,1,TRUE,FALSE,TRUE,TRUE,FALSE,User,53,184,8,0,5,FALSE,FALSE,FALSE,FALSE,TRUE,13,431782,467978,467687,1,0,0,0,0,1
139457,28457,3935,67,FALSE,TRUE,TRUE,FALSE,FALSE,Organization,130,2047,14,71,10,FALSE,FALSE,FALSE,FALSE,TRUE,7,397314,467973,467922,1,0,0,1,0,0
19220,28443,1972,77,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,216,1649,4,0,8,TRUE,FALSE,FALSE,FALSE,FALSE,9,430544,467975,466733,0,1,0,0,0,0
994,28442,5823,40,TRUE,TRUE,TRUE,TRUE,FALSE,User,19,132,7,12,3,FALSE,FALSE,FALSE,FALSE,TRUE,38,385736,467973,464419,1,0,0,0,1,0
397139,28437,2843,690,TRUE,FALSE,TRUE,FALSE,FALSE,Organization,80,2365,12,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,14,395679,467979,467550,0,1,0,0,0,0
25187,28361,1362,122,TRUE,FALSE,TRUE,TRUE,TRUE,User,94,2664,19,0,19,FALSE,FALSE,FALSE,FALSE,TRUE,19,445832,467980,467979,1,0,0,0,0,1
253518,28349,9094,764,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,368,64874,2886,0,7,FALSE,FALSE,FALSE,FALSE,TRUE,4,350720,467979,467979,1,1,0,0,0,0
3191359,28275,6950,1101,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,356,73384,526,3,19,FALSE,FALSE,TRUE,FALSE,FALSE,17,415210,467979,467979,1,1,0,0,0,0
60251,28267,5937,57,TRUE,FALSE,TRUE,TRUE,FALSE,User,57,3297,16,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,384308,467977,463841,0,0,0,0,1,0
117300,28225,4633,902,FALSE,TRUE,TRUE,TRUE,TRUE,User,45,1066,61,186,3,FALSE,TRUE,FALSE,FALSE,FALSE,3,364099,467967,467149,1,1,0,0,0,0
73004,28215,13960,196,TRUE,TRUE,TRUE,FALSE,FALSE,Organization,293,2905,262,34,0,TRUE,FALSE,FALSE,FALSE,FALSE,16,363086,467977,467941,1,0,0,0,1,0
329,28214,1859,159,TRUE,TRUE,TRUE,TRUE,FALSE,User,14,147,1,17,0,FALSE,FALSE,FALSE,FALSE,TRUE,2,407448,467971,452377,1,1,0,0,0,0
3558,28200,2417,103,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,164,1948,83,0,10,TRUE,FALSE,FALSE,FALSE,FALSE,10,395083,467972,467919,1,1,0,0,0,0
33148,28170,2820,77,TRUE,TRUE,TRUE,TRUE,TRUE,User,68,440,9,12,11,FALSE,FALSE,FALSE,FALSE,TRUE,11,392003,467980,467757,0,1,0,0,0,0
117427,28167,1489,495,TRUE,FALSE,TRUE,FALSE,TRUE,Organization,258,4024,9,3702,10,TRUE,FALSE,FALSE,FALSE,FALSE,11,405934,467979,467922,1,1,0,0,0,0
21247,28165,3206,32,FALSE,FALSE,TRUE,FALSE,FALSE,User,277,1911,4,0,3,FALSE,FALSE,TRUE,FALSE,FALSE,7,394525,467979,467860,1,0,0,0,1,0
1099,28115,6459,162,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,10,64,6,0,5,FALSE,FALSE,FALSE,FALSE,TRUE,6,381004,467977,467845,1,1,0,0,0,0
52511,28074,10138,150,TRUE,TRUE,TRUE,TRUE,TRUE,Organization,141,2838,8,408,6,FALSE,FALSE,FALSE,FALSE,TRUE,13,404740,467978,467899,1,0,0,1,0,0
16993,28037,9593,132,FALSE,TRUE,TRUE,TRUE,FALSE,Organization,311,1209,25,75,5,TRUE,FALSE,FALSE,FALSE,FALSE,6,399166,467971,467664,1,1,0,0,0,0
27144,28007,5539,71,TRUE,TRUE,TRUE,TRUE,FALSE,User,286,3454,560,7,0,TRUE,FALSE,FALSE,FALSE,FALSE,12,357182,467968,464673,1,1,0,0,0,0
16016,27980,13417,129,FALSE,TRUE,TRUE,TRUE,TRUE,User,82,1317,696,3230,6,TRUE,FALSE,FALSE,FALSE,FALSE,4,407382,467977,467970,1,1,0,0,0,0
3677,27978,5982,1386,FALSE,FALSE,TRUE,TRUE,FALSE,User,134,925,93,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,6,387668,467978,467189,1,1,0,0,0,0
2586,27914,3995,285,TRUE,FALSE,TRUE,TRUE,TRUE,User,162,588,64,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,7,466237,467980,467976,0,1,0,0,0,0
43529,27913,4198,840,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,379,10037,327,0,18,TRUE,FALSE,FALSE,FALSE,FALSE,31,355489,467978,467979,1,1,0,0,0,0
15554,27887,2688,94,FALSE,TRUE,TRUE,FALSE,TRUE,Organization,159,3320,39,28,10,TRUE,FALSE,FALSE,FALSE,FALSE,7,383834,467979,467944,1,1,0,0,0,0
6820,27857,2455,23,TRUE,TRUE,TRUE,TRUE,FALSE,User,230,1883,149,151,3,TRUE,FALSE,FALSE,FALSE,FALSE,7,354279,467980,466044,1,1,0,0,0,0
6978,27803,3766,150,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,144,1770,48,0,20,FALSE,FALSE,TRUE,FALSE,FALSE,22,369487,467979,467920,1,0,0,0,0,1
26472,27802,7065,232,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,61,1071,8,0,7,FALSE,FALSE,FALSE,FALSE,TRUE,1,421629,467979,467905,1,0,0,1,0,0
684224,27798,10147,61,TRUE,TRUE,TRUE,TRUE,FALSE,User,10,117,58,7,2,FALSE,FALSE,FALSE,FALSE,TRUE,1,419380,467979,465314,0,0,1,0,0,0
84827,27739,2413,1125,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,302,23792,29,0,5,FALSE,FALSE,FALSE,FALSE,TRUE,3,420828,467980,467975,1,0,0,0,0,1
14104,27723,4933,61,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,243,2534,14,145,3,FALSE,FALSE,FALSE,FALSE,TRUE,8,403836,467978,467574,0,1,0,0,0,0
249043,27710,3814,1253,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,396,17371,305,35624,3,FALSE,FALSE,FALSE,FALSE,TRUE,13,395778,467980,467977,1,0,0,0,0,1
30958,27676,11606,304,TRUE,FALSE,TRUE,TRUE,FALSE,User,412,3166,79,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,3,367395,467978,467872,1,1,0,0,0,0
13761,27649,746,40,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,133,1611,29,0,8,FALSE,TRUE,FALSE,FALSE,FALSE,11,423491,467979,467915,1,1,0,0,0,0
25543,27622,6618,150,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,387,12126,1477,0,6,FALSE,FALSE,FALSE,FALSE,TRUE,4,363195,467979,467967,1,1,0,0,0,0
41410,27586,5559,24,TRUE,TRUE,TRUE,TRUE,TRUE,User,253,2773,55,266,0,TRUE,FALSE,FALSE,FALSE,FALSE,23,373577,467979,467938,1,1,0,0,0,0
13995,27544,1325,117,TRUE,TRUE,TRUE,TRUE,TRUE,Organization,355,2459,244,313,13,FALSE,FALSE,FALSE,TRUE,FALSE,9,420392,467979,467970,1,0,0,1,0,0
1740,27518,697,91,FALSE,FALSE,TRUE,FALSE,TRUE,User,150,1266,9,0,9,FALSE,FALSE,FALSE,TRUE,FALSE,8,415095,467979,467930,0,0,0,1,0,0
10310,27496,1569,18,TRUE,TRUE,TRUE,FALSE,TRUE,Organization,368,3887,333,20,5,FALSE,TRUE,FALSE,FALSE,FALSE,5,383345,467964,467832,1,1,0,0,0,0
178768,27482,1781,398,FALSE,FALSE,TRUE,TRUE,FALSE,Organization,228,4666,94,0,20,FALSE,FALSE,FALSE,FALSE,TRUE,8,429612,467980,467977,1,1,0,0,0,0
0,27479,1511,0,FALSE,TRUE,FALSE,FALSE,FALSE,User,1,1,10,60,7,FALSE,FALSE,FALSE,FALSE,TRUE,9,400814,467971,452935,0,0,1,0,0,0
841,27413,2260,83,TRUE,FALSE,TRUE,TRUE,FALSE,User,239,650,3,0,8,FALSE,FALSE,FALSE,FALSE,TRUE,14,390188,467980,467889,0,0,0,0,0,1
8522,27412,7170,1,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,41,1275,13,4,6,TRUE,FALSE,FALSE,FALSE,FALSE,4,400802,467972,467972,1,1,0,0,0,0
4676,27381,24357,47,FALSE,FALSE,TRUE,TRUE,TRUE,User,83,915,212,653,5,FALSE,TRUE,FALSE,FALSE,FALSE,12,466236,467980,467978,1,0,0,0,1,0
276458,27377,986,342,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,216,7182,3541,24,11,FALSE,FALSE,FALSE,TRUE,FALSE,5,420534,467978,467977,1,0,0,1,0,0
6303,27353,2021,89,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,450,3660,42,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,8,409741,467979,467976,1,0,0,0,1,0
65562,27327,8624,268,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,98,4268,58,32,7,FALSE,FALSE,FALSE,FALSE,TRUE,1,422671,467979,467979,1,0,0,0,0,1
7768,27297,4357,70,TRUE,FALSE,TRUE,TRUE,FALSE,User,40,790,3,0,10,FALSE,FALSE,TRUE,FALSE,FALSE,13,397288,467971,462411,0,0,0,0,1,0
