branches,commits,createdAt,diskUsage,followers,following,forkCount,gistComments,gistStar,gists,hasWikiEnabled,iClosedComments,iClosedParticipants,iOpenComments,iOpenParticipants,issuesClosed,issuesOpen,members,organizations,prClosed,prClosedComments,prClosedCommits,prMerged,prMergedComments,prMergedCommits,prOpen,prOpenComments,prOpenCommits,pushedAt,readmeCharCount,readmeLinkCount,readmeSize,readmeWordCount,releases,repositories,stars,subscribersCount,tags,type,updatedAt,websiteUrl,desWordCount,desCharCount,mit_license,nan_license,apache_license,other_license,remain_license,JavaScript,Python,Java,Objective-C,Ruby,PHP,other_language
306,1,92.0,393778,40863,203.0,44.0,130,0.0,0.0,1.0,1,11,12,23,45,5,26,0.0,0.0,6,3,8,15,23,31,7,4,7,416403,2905,4,2905,279,0,38,801,32,8,1,421745,1,11,66,1,0,0,0,0,0,0,0,0,0,0,1
307,7,221.0,393770,9337,470.0,37.0,76,0.0,0.0,2.0,1,4,7,30,40,6,20,0.0,0.0,0,0,0,9,5,16,3,1,3,415036,5648,43,5648,831,0,114,1946,57,0,1,421841,1,7,53,0,1,0,0,0,1,0,0,0,0,0,0
308,6,769.0,393778,1423,410.0,0.0,116,2.0,12.0,5.0,1,477,215,155,91,385,43,0.0,6.0,11,101,16,54,159,79,6,16,15,420716,30142,15,30147,4172,38,83,2769,68,38,1,421902,0,9,70,1,0,0,0,0,1,0,0,0,0,0,0
309,9,249.0,393757,148,522.0,39.0,26,4.0,13.0,46.0,1,21,22,14,23,11,17,0.0,3.0,19,34,19,20,42,31,2,2,2,421861,0,0,0,0,0,98,100,4,81,1,421813,1,5,34,0,0,0,0,1,0,1,0,0,0,0,0
310,1,11.0,393754,223,47.0,9.0,13,0.0,1.0,17.0,1,1,3,0,2,2,2,0.0,0.0,0,0,0,0,0,0,1,0,2,408515,1355,1,1355,177,0,39,110,11,0,1,421453,0,4,20,1,0,0,0,0,1,0,0,0,0,0,0
311,1,27.0,393751,817,29.0,11.0,42,8.0,26.0,35.0,0,14,12,5,5,6,2,0.0,0.0,1,10,4,2,9,3,1,0,1,416581,5268,12,5268,878,0,50,112,9,0,1,421068,1,18,95,1,0,0,0,0,0,0,0,0,1,0,0
312,1,7.0,393746,156,688.0,8.0,100,2.0,4.0,6.0,1,0,0,2,3,0,3,0.0,0.0,0,0,0,0,0,0,2,0,4,415418,1233,0,1233,210,0,21,115,16,0,1,421894,1,14,97,0,1,0,0,0,0,0,0,0,0,0,1
313,2,58.0,393762,35,94.0,0.0,10,6.0,43.0,23.0,1,6,8,0,0,4,0,0.0,0.0,0,0,0,1,0,1,0,0,0,408031,7221,17,7221,1039,0,12,114,5,0,1,420182,1,7,55,1,0,0,0,0,0,0,0,0,0,0,1
314,1,7.0,393764,10,380.0,0.0,22,2.0,1.0,10.0,0,5,2,4,4,1,2,0.0,3.0,1,1,2,0,0,0,1,3,1,408860,641,4,641,97,0,39,117,14,0,1,421626,1,7,51,0,1,0,0,0,0,0,0,0,0,0,1
315,2,34.0,393750,1674,1196.0,0.0,16,1.0,13.0,40.0,1,0,2,44,17,2,8,0.0,2.0,0,0,0,0,0,0,0,0,0,396438,1435,4,1435,215,0,127,119,13,0,1,421817,1,7,75,1,0,0,0,0,0,0,0,0,0,0,1
316,1,27.0,393747,46,13.0,0.0,52,0.0,0.0,4.0,1,5,2,2,3,1,2,0.0,0.0,0,0,0,1,1,1,1,4,19,421150,943,7,943,140,0,11,120,9,0,1,421889,1,9,51,0,1,0,0,0,0,0,0,0,0,0,1
317,1,212.0,393767,2453,194.0,60.0,22,7.0,9.0,5.0,0,79,53,0,0,30,0,0.0,1.0,0,0,0,11,19,18,0,0,0,399497,4850,16,4852,785,2,58,125,15,6,1,418931,1,9,59,1,0,0,0,0,0,0,0,0,0,0,1
318,1,147.0,393763,575,27.0,30.0,4,4.0,3.0,4.0,1,1,2,0,0,1,0,0.0,0.0,0,0,0,1,0,1,0,0,0,397092,1647,2,1647,261,2,125,126,5,3,1,420522,1,4,43,0,0,0,0,1,0,0,0,0,0,0,1
319,7,274.0,393745,273,41.0,4.0,7,0.0,2.0,10.0,1,13,12,9,6,7,3,0.0,0.0,2,6,2,9,17,10,0,0,0,421804,3075,15,3075,466,24,51,141,5,30,1,421627,1,6,53,1,0,0,0,0,0,0,0,0,0,0,1
320,1,173.0,393756,123,735.0,140.0,8,22.0,15.0,15.0,1,14,7,1,2,3,1,0.0,6.0,0,0,0,16,25,33,0,0,0,414662,9399,55,9401,1256,0,59,147,2,18,1,421410,1,9,58,0,1,0,0,0,1,0,0,0,0,0,0
321,1,38.0,393751,11202,268.0,4.0,76,0.0,0.0,0.0,1,0,0,2,3,0,2,0.0,1.0,0,0,0,1,0,1,0,0,0,401623,1093,7,1877,84,0,86,152,16,0,1,420794,1,6,41,0,1,0,0,0,0,0,1,0,0,0,0
322,2,239.0,393756,287,106.0,35.0,89,0.0,2.0,58.0,1,347,188,126,107,77,55,0.0,0.0,17,62,29,40,92,67,8,25,17,418595,11878,10,11878,1755,0,114,159,7,49,1,421383,1,10,67,1,0,0,0,0,1,0,0,0,0,0,0
323,1,8.0,393754,3435,23.0,42.0,107,0.0,0.0,0.0,1,0,1,2,5,1,3,0.0,0.0,0,0,0,0,0,0,0,0,0,396327,662,2,1474,33,0,24,166,21,0,1,421574,1,7,40,0,1,0,0,0,0,0,1,0,0,0,0
324,1,11.0,393753,3179,12.0,6.0,67,0.0,0.0,0.0,1,0,0,1,4,0,3,0.0,0.0,0,0,0,1,0,1,0,0,0,413882,369,2,427,35,0,75,169,14,0,1,421683,0,7,134,0,1,0,0,0,0,0,1,0,0,0,0
325,3,155.0,393749,2283,1964.0,190.0,9,17.0,37.0,15.0,0,51,41,0,0,29,0,0.0,6.0,4,15,7,3,7,6,0,0,0,409570,6915,20,6915,829,7,83,170,7,7,1,421501,1,9,73,1,0,0,0,0,0,0,0,0,0,0,1
326,1,5.0,393763,1200,2709.0,0.0,95,4.0,6.0,18.0,1,1,1,0,1,1,1,0.0,0.0,0,0,0,0,0,0,3,0,13,410071,251,1,251,39,0,150,172,12,0,1,421393,1,6,43,0,1,0,0,0,0,0,0,1,0,0,0
327,9,152.0,393766,374,25.0,2.0,106,0.0,0.0,2.0,1,322,144,53,14,66,6,0.0,0.0,3,1,16,19,19,34,3,0,3,421473,4466,11,4466,596,0,20,177,40,0,1,421869,0,9,69,0,0,0,1,0,0,0,0,0,0,0,1
328,2,209.0,393758,56961,16.0,2.0,145,0.0,0.0,0.0,1,25,28,0,0,14,0,0.0,0.0,0,0,0,0,0,0,0,0,0,421327,1200,3,2000,131,0,32,183,25,0,1,421899,0,3,83,0,1,0,0,0,1,0,0,0,0,0,0
329,4,5904.0,393762,81498,24.0,232.0,28,0.0,0.0,0.0,0,136,108,13,87,751,67,0.0,0.0,0,0,0,22,1,657,0,0,0,411819,3986,5,3986,601,0,26,184,14,0,1,421622,1,6,55,1,0,0,0,0,1,0,0,0,0,0,0
330,2,36.0,393752,1971,626.0,78.0,28,1.0,23.0,19.0,1,3,5,10,19,3,11,0.0,0.0,0,0,0,6,4,7,0,0,0,404430,993,2,2285,48,0,183,202,41,0,1,421693,1,4,29,0,1,0,0,0,0,0,0,0,0,0,1
331,2,43.0,393755,295,71.0,16.0,12,5.0,10.0,18.0,1,1,2,2,2,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,395713,11823,39,11823,1786,0,77,204,7,5,1,421643,1,9,52,1,0,0,0,0,1,0,0,0,0,0,0
332,2,154.0,393763,206,62.0,190.0,63,1.0,7.0,69.0,1,33,19,12,14,9,8,0.0,0.0,1,1,1,5,9,10,1,0,2,410614,8822,8,8822,1381,0,152,219,17,3,1,421605,1,9,61,1,0,0,0,0,1,0,0,0,0,0,0
333,4,63.0,393758,10904,13.0,2.0,23,0.0,0.0,0.0,1,36,22,2,6,10,4,0.0,0.0,0,0,0,1,1,1,0,0,0,421531,2327,2,2327,382,0,30,221,18,0,1,421827,0,10,57,0,0,1,0,0,1,0,0,0,0,0,0
334,12,111.0,393752,86,39.0,16.0,23,0.0,0.0,2.0,1,114,67,66,22,28,7,0.0,0.0,7,12,7,25,62,39,1,5,1,421128,4550,11,4560,665,13,21,259,22,14,1,421531,1,11,57,1,0,0,0,0,0,0,0,0,0,0,1
335,2,101.0,393762,524,20.0,40.0,98,1.0,0.0,19.0,1,71,71,11,21,36,15,0.0,0.0,5,1,9,7,12,39,9,1,14,418976,7969,14,7969,752,8,7,280,26,8,1,421526,1,6,46,1,0,0,0,0,1,0,0,0,0,0,0
336,1,189.0,393744,128,825.0,11.0,23,61.0,71.0,75.0,1,34,29,6,6,16,3,0.0,2.0,3,3,3,35,52,133,1,5,2,410022,5658,5,5680,842,8,188,324,16,11,1,421647,1,7,56,1,0,0,0,0,0,0,0,0,0,0,1
337,1,44.0,393765,1679,21.0,6.0,57,1.0,2.0,7.0,1,38,19,2,2,8,1,0.0,0.0,0,0,0,5,1,7,1,1,11,414621,6576,6,6576,916,1,2,328,20,1,1,421698,0,13,87,0,1,0,0,0,0,0,1,0,0,0,0
338,1,56.0,393754,485,41.0,21.0,67,1.0,0.0,17.0,1,34,23,35,47,11,22,0.0,1.0,0,0,0,8,14,8,6,6,12,412069,3671,14,3671,541,0,58,335,17,0,1,421778,0,7,49,0,1,0,0,0,0,0,0,0,0,0,1
339,1,97.0,393764,63,1386.0,3.0,22,27.0,50.0,36.0,1,9,17,4,8,12,7,0.0,6.0,2,2,13,7,13,8,0,0,0,410303,2892,5,2892,400,0,86,337,13,17,1,421185,1,11,84,0,1,0,0,0,0,0,0,0,0,0,1
340,1,45.0,393745,3748,111.0,54.0,50,3.0,0.0,16.0,1,0,0,0,0,0,0,0.0,1.0,0,0,0,1,0,1,0,0,0,397870,1991,19,1999,281,0,73,349,21,0,1,421813,1,7,44,0,1,0,0,0,0,1,0,0,0,0,0
341,1,14.0,393747,8,196.0,6.0,130,0.0,0.0,1.0,1,53,22,18,24,7,9,0.0,0.0,2,5,2,0,0,0,0,0,0,420668,720,3,720,118,0,30,351,21,0,1,421889,1,8,62,1,0,0,0,0,1,0,0,0,0,0,0
342,7,3160.0,393758,121329,37.0,3.0,97,0.0,0.0,1.0,1,611,224,524,142,766,43,0.0,2.0,5,17,6,40,138,134,1,0,1,421906,8534,48,8536,1269,2008,40,658,49,2030,1,421879,1,17,120,0,0,0,0,1,0,0,0,0,0,0,1
343,4,135.0,393752,85,74.0,5.0,68,1.0,0.0,12.0,1,33,22,0,3,11,3,0.0,0.0,2,1,5,7,5,10,4,1,7,411689,4916,7,4916,698,0,34,1042,27,1,1,421863,1,5,31,1,0,0,0,0,0,0,0,0,0,0,1
344,3,314.0,393744,695,74.0,3.0,80,0.0,0.0,1.0,1,248,113,12,9,56,4,0.0,6.0,1,7,15,21,38,41,0,0,0,417288,12148,20,12148,1833,0,43,1202,42,26,1,421805,1,5,41,1,0,0,0,0,0,1,0,0,0,0,0
345,26,439.0,393749,10349,2157.0,14.0,328,0.0,0.0,0.0,1,211,183,173,136,73,46,0.0,0.0,4,0,92,30,2,258,3,3,4,421424,4173,15,4419,589,5,50,2717,136,5,1,421827,0,7,52,1,0,0,0,0,1,0,0,0,0,0,0
346,1,247.0,393724,32787,45.0,5.0,58,0.0,0.0,0.0,1,0,0,19,8,0,3,0.0,1.0,0,0,0,5,2,24,0,0,0,418908,5372,14,5372,767,0,76,103,21,0,1,421743,1,11,61,0,1,0,0,0,0,0,0,0,0,0,1
347,1,100.0,393733,71,75.0,26.0,6,2.0,3.0,18.0,1,15,11,21,11,5,5,0.0,2.0,1,7,2,9,7,14,0,0,0,417858,2890,3,2890,436,0,136,108,3,0,1,421884,0,3,25,0,0,0,0,1,0,0,0,0,0,0,1
348,1,11.0,393742,38,81.0,4.0,25,5.0,19.0,41.0,0,9,14,0,0,7,0,0.0,2.0,2,7,2,0,0,0,0,0,0,409914,2555,12,2563,355,4,62,110,9,4,1,421750,1,5,25,1,0,0,0,0,0,0,0,0,0,1,0
349,2,195.0,393722,123,825.0,11.0,19,61.0,71.0,75.0,1,39,20,0,0,10,0,0.0,2.0,5,14,17,38,20,129,0,0,0,414695,2880,3,2884,417,7,188,112,6,12,1,421652,1,8,63,1,0,0,0,0,0,0,0,0,0,0,1
350,1,19.0,393722,29,58.0,25.0,39,7.0,23.0,17.0,1,2,2,0,3,1,3,0.0,2.0,3,5,6,1,2,1,2,2,2,420302,5666,6,5666,792,0,41,122,8,4,1,421192,1,8,47,0,1,0,0,0,0,0,0,0,0,0,1
351,1,18.0,393741,10751,55.0,1.0,68,0.0,0.0,2.0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,398649,3209,4,5217,113,0,11,131,34,0,1,421167,1,11,139,0,1,0,0,0,0,0,0,0,0,0,1
352,1,6.0,393724,59891,38.0,9.0,49,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,393724,430,3,570,42,0,99,141,12,0,1,420995,0,1,30,0,1,0,0,0,0,0,1,0,0,0,0
353,2,52.0,393722,80,532.0,75.0,15,6.0,61.0,168.0,1,11,7,8,3,4,2,0.0,3.0,2,11,5,6,8,13,2,6,28,414106,1701,2,1701,252,2,282,142,8,2,1,421781,1,6,49,1,0,0,0,0,0,0,0,0,0,0,1
354,1,18.0,393726,188,11.0,0.0,41,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,0.0,1,0,2,3,2,4,1,1,3,408616,25305,2,25360,3472,0,10,162,38,0,1,421831,1,8,54,0,1,0,0,0,0,0,0,0,0,0,1
355,13,201.0,393738,10588,13.0,4.0,31,1.0,0.0,3.0,1,108,55,21,21,27,13,0.0,0.0,10,19,12,38,22,54,3,3,3,421871,8079,16,8079,1231,5,46,162,17,12,1,421816,1,13,73,0,0,0,0,1,1,0,0,0,0,0,0
356,1,38.0,393742,31,115.0,265.0,30,3.0,3.0,54.0,1,22,17,7,5,9,2,0.0,6.0,0,0,0,5,9,6,4,20,9,406542,2711,6,2711,368,2,93,162,4,3,1,421868,1,20,118,1,0,0,0,0,0,0,0,0,1,0,0
357,3,74.0,393722,180,29.0,38.0,56,0.0,0.0,2.0,1,14,19,7,9,9,6,0.0,0.0,2,2,4,9,10,15,5,1,6,418963,12978,19,12978,2257,7,114,180,12,8,1,421724,1,7,54,1,0,0,0,0,1,0,0,0,0,0,0
358,5,226.0,393743,1233,127.0,0.0,29,5.0,18.0,19.0,1,195,77,155,72,33,36,0.0,0.0,7,18,9,18,26,23,9,36,31,421227,7276,10,7276,1078,0,107,180,18,0,1,421893,0,5,29,0,0,0,0,1,0,0,0,0,0,0,1
359,1,45.0,393728,36,92.0,0.0,13,0.0,0.0,2.0,1,1,1,7,7,1,3,0.0,2.0,0,0,0,3,1,4,0,0,0,403929,386,1,386,53,0,29,205,15,0,1,420864,1,6,34,1,0,0,0,0,0,1,0,0,0,0,0
360,1,120.0,393740,11372,413.0,1.0,233,0.0,0.0,7.0,1,0,1,3,8,1,5,0.0,0.0,0,0,0,7,5,8,3,0,3,419998,1817,2,1817,273,0,10,205,77,0,1,421819,1,12,96,0,0,0,0,1,0,0,0,0,0,0,1
361,1,26.0,393722,25,34.0,2.0,44,1.0,0.0,1.0,1,18,16,2,6,6,4,0.0,1.0,4,19,4,8,17,9,3,1,3,419770,3188,5,3188,508,1,18,251,9,1,1,421807,1,10,52,0,0,0,1,0,0,0,0,0,0,0,1
362,3,172.0,393735,11490,13.0,2.0,35,0.0,0.0,2.0,1,209,192,19,35,93,16,0.0,0.0,0,0,0,2,7,13,0,0,0,421771,7554,12,7555,1204,15,48,256,30,15,1,421855,1,6,53,0,1,0,0,0,1,0,0,0,0,0,0
363,2,1032.0,393729,95687,44.0,1.0,61,17.0,126.0,2.0,0,326,172,46,36,93,20,0.0,4.0,5,10,15,100,66,939,0,0,0,421879,0,0,0,0,7,34,304,10,33,1,421879,1,5,33,0,0,0,0,1,0,1,0,0,0,0,0
364,1,176.0,393740,989,45.0,0.0,308,0.0,0.0,1.0,1,177,138,157,120,57,55,0.0,0.0,4,18,6,16,19,23,14,93,139,421699,1225,5,1225,168,3,4,374,52,4,1,421898,1,13,95,1,0,0,0,0,1,0,0,0,0,0,0
365,1,18.0,393725,189,67.0,91.0,114,0.0,0.0,6.0,1,3,2,1,3,1,2,0.0,0.0,0,0,0,1,1,2,1,3,1,420489,2883,3,3741,304,3,37,382,16,4,1,421759,1,7,81,1,0,0,0,0,1,0,0,0,0,0,0
367,1,419.0,393733,302,26.0,2.0,96,0.0,0.0,2.0,0,174,105,45,30,52,13,0.0,1.0,5,14,10,11,26,20,3,7,13,421862,39629,29,39629,5403,7,14,439,52,20,1,421900,0,7,51,0,0,0,0,1,0,0,0,0,0,0,1
368,2,428.0,393722,33779,95.0,1.0,260,0.0,0.0,0.0,1,336,223,319,251,145,141,0.0,1.0,43,6,116,86,6,196,18,7,33,421383,6956,7,6956,1019,5,6,468,94,6,1,421835,0,1,45,0,0,0,1,0,0,0,0,0,0,0,1
369,1,106.0,393734,61,373.0,22.0,27,1.0,0.0,9.0,1,6,7,6,4,4,3,0.0,4.0,2,12,8,16,30,21,0,0,0,418462,1909,8,1909,246,0,223,527,10,10,1,421904,0,6,38,0,1,0,0,0,0,0,0,0,0,0,1
370,2,25.0,393728,38,26.0,5.0,323,0.0,0.0,2.0,1,60,35,69,62,16,29,0.0,0.0,1,5,5,0,0,0,2,8,2,416529,268,2,346,31,4,31,615,42,4,1,421838,1,1,29,1,0,0,0,0,0,0,0,0,0,0,1
371,2,56.0,393734,41,71.0,1.0,42,1.0,20.0,10.0,1,22,13,15,12,6,4,0.0,0.0,3,2,7,4,2,7,1,2,1,419997,708,4,708,93,0,29,655,27,0,1,421853,1,14,91,1,0,0,0,0,1,0,0,0,0,0,0
372,1,1521.0,393733,162223,123.0,15.0,212,0.0,0.0,6.0,1,89,55,14,21,27,13,0.0,1.0,3,0,3,22,19,24,1,0,1,421903,5222,8,5222,711,0,27,696,46,0,1,421897,1,7,48,0,1,0,0,0,1,0,0,0,0,0,0
373,1,28.0,393726,67,252.0,27.0,342,0.0,0.0,2.0,1,32,38,0,0,18,0,0.0,0.0,0,0,0,0,0,0,0,0,0,410505,4384,0,6640,384,0,57,751,71,0,1,421855,1,1,64,1,0,0,0,0,0,1,0,0,0,0,0
374,6,1075.0,393720,3721,72.0,179.0,51,0.0,3.0,6.0,0,219,145,13,13,77,6,0.0,0.0,8,33,16,24,45,45,2,4,2,418636,0,0,0,0,27,88,826,35,47,1,421837,1,5,66,1,0,0,0,0,0,1,0,0,0,0,0
375,1,1601.0,393722,3281,48.0,17.0,97,0.0,0.0,0.0,1,656,186,214,49,79,17,0.0,0.0,9,11,21,63,88,128,0,0,0,421882,7283,14,7285,1069,26,21,827,83,26,1,421747,0,29,180,0,0,0,1,0,0,0,0,0,0,0,1
376,6,1479.0,393723,6850,120.0,56.0,63,19.0,140.0,3.0,1,190,101,59,35,45,13,0.0,1.0,6,16,14,9,11,13,3,2,17,418564,4962,27,4976,726,3,11,1028,57,12,1,421903,1,2,13,1,0,0,0,0,1,0,0,0,0,0,0
377,2,5.0,393740,9765,1052.0,10.0,1020,0.0,0.0,0.0,0,8,13,0,1,6,1,0.0,1.0,5,2,11,27,27,61,0,0,0,421329,2532,2,2532,336,0,12,3998,368,0,1,421905,1,5,35,1,0,0,0,0,0,0,0,0,0,0,1
378,4,933.0,393736,1489,323.0,0.0,1019,7.0,98.0,6.0,1,354,249,247,224,1270,250,0.0,0.0,33,114,140,186,249,261,5,12,8,421812,11701,21,11703,1851,0,26,7983,510,22,1,421906,1,5,33,0,0,1,0,0,1,0,0,0,0,0,0
379,9,102.0,393715,79,740.0,22.0,33,16.0,29.0,38.0,1,21,21,18,16,11,7,0.0,1.0,3,16,14,24,22,31,2,0,17,419393,2746,4,2746,411,0,84,104,8,0,1,421475,1,5,37,0,0,0,0,1,0,0,0,0,0,0,1
380,1,7.0,393718,471,1.0,0.0,29,0.0,0.0,1.0,1,0,1,3,4,1,2,0.0,0.0,0,0,0,0,0,0,0,0,0,393883,1457,3,1457,218,0,4,110,7,0,1,421623,1,15,98,0,1,0,0,0,0,0,0,1,0,0,0
381,1,123.0,393710,190617,30.0,0.0,60,0.0,0.0,0.0,1,11,8,0,0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,420266,4497,10,6746,450,1,14,116,26,1,1,421814,0,7,55,0,0,0,0,1,1,0,0,0,0,0,0
382,2,135.0,393718,824,76.0,0.0,15,0.0,4.0,5.0,1,4,5,1,5,3,4,0.0,0.0,0,0,0,1,0,1,3,0,3,404166,9446,20,9446,1410,0,34,127,14,0,1,418940,1,12,75,0,1,0,0,0,0,0,0,0,0,1,0
383,1,106.0,393715,7751,180.0,32.0,12,0.0,0.0,0.0,0,3,2,1,2,1,1,0.0,2.0,0,0,0,1,1,1,0,0,0,416527,0,0,0,0,0,24,129,21,0,1,421206,1,19,126,0,1,0,0,0,0,1,0,0,0,0,0
384,12,173.0,393698,950164,106.0,30.0,19,1.0,16.0,40.0,1,144,48,1,2,21,1,0.0,3.0,1,5,2,18,5,34,0,0,0,408223,5964,21,5964,926,46,87,134,12,46,1,420915,1,5,34,0,0,1,0,0,0,0,0,0,0,0,1
385,4,163.0,393713,42182,17.0,9.0,21,0.0,0.0,0.0,1,15,6,9,10,3,5,0.0,0.0,0,0,0,3,0,6,0,0,0,421154,9580,25,9584,1461,0,6,136,32,0,1,421886,1,12,87,0,0,0,0,1,0,0,0,0,0,0,1
386,1,25.0,393708,882,22.0,1.0,56,4.0,5.0,9.0,1,21,19,4,4,6,2,0.0,0.0,1,0,1,1,0,1,2,0,5,413276,2833,1,2833,456,0,30,143,37,0,1,421608,1,13,78,1,0,0,0,0,0,0,0,0,0,0,1
387,2,330.0,393709,3494,56.0,1.0,57,0.0,3.0,18.0,1,83,68,15,13,35,8,0.0,1.0,7,19,15,44,83,169,3,4,27,421345,3581,5,3581,539,6,83,143,19,6,1,421862,0,3,33,0,0,1,0,0,0,0,0,0,0,0,1
388,1,96.0,393710,970,10.0,1.0,22,0.0,0.0,3.0,1,87,51,27,28,24,17,0.0,0.0,0,0,0,1,3,1,2,0,2,420288,0,0,0,0,0,32,175,10,11,1,421781,0,9,63,0,1,0,0,0,0,0,0,0,0,0,1
389,2,305.0,393697,3587,45.0,17.0,23,0.0,3.0,8.0,1,277,145,7,10,76,5,0.0,0.0,5,16,9,9,48,17,1,0,1,412124,20210,19,20214,2780,0,49,175,13,45,1,420468,1,9,60,1,0,0,0,0,1,0,0,0,0,0,0
390,1,451.0,393717,365,66.0,65.0,65,0.0,0.0,0.0,1,250,139,9,2,69,1,0.0,3.0,8,19,11,20,29,169,0,0,0,421859,8246,18,8246,1098,35,37,184,28,35,1,421860,1,4,24,1,0,0,0,0,0,0,0,0,0,0,1
391,1,12.0,393702,23,19.0,11.0,66,0.0,0.0,1.0,1,1,2,0,0,1,0,0.0,0.0,0,0,0,1,0,1,0,0,0,416496,826,3,826,87,0,20,187,5,0,1,421614,1,5,32,1,0,0,0,0,0,0,0,1,0,0,0
392,1,3.0,393716,1052,8.0,0.0,90,0.0,0.0,2.0,1,6,7,9,15,2,7,0.0,0.0,2,0,4,1,0,1,4,0,9,418294,0,0,0,0,0,7,188,18,0,1,421859,0,10,55,0,1,0,0,0,0,0,0,0,0,0,1
393,4,61.0,393713,102,413.0,26.0,49,2.0,12.0,56.0,1,3,5,0,3,5,3,0.0,0.0,1,0,18,2,5,23,0,0,0,405060,3020,4,3020,463,0,467,208,19,0,1,421844,1,6,44,1,0,0,0,0,0,1,0,0,0,0,0
394,1,98.0,393710,3007,83.0,0.0,52,0.0,0.0,2.0,1,6,11,0,2,6,2,0.0,0.0,0,0,0,5,3,6,0,0,0,418769,2439,15,2439,375,0,38,217,22,0,1,421746,1,5,35,0,1,0,0,0,0,0,0,0,0,0,1
395,13,418.0,393715,1231,207.0,415.0,33,0.0,2.0,36.0,1,125,88,18,20,73,18,0.0,6.0,0,0,0,6,4,14,0,0,0,409453,0,0,0,0,0,143,234,26,0,1,421368,1,3,32,0,0,0,0,1,0,0,0,0,0,0,1
396,6,105.0,393706,247,374.0,0.0,15,3.0,0.0,1.0,1,56,19,15,2,9,1,0.0,0.0,5,21,6,11,69,44,1,2,1,421525,3431,1,3431,388,6,73,253,12,15,1,421739,1,7,43,1,0,0,0,0,0,0,0,0,0,1,0
397,1,47.0,393701,8863,52.0,1.0,142,0.0,0.0,1.0,1,4,11,0,2,6,2,0.0,0.0,0,0,0,0,0,0,0,0,0,411469,1319,3,2111,91,0,7,306,53,0,1,421691,1,1,34,0,0,0,0,1,0,0,1,0,0,0,0
398,3,183.0,393712,702,145.0,47.0,33,24.0,44.0,99.0,1,130,78,31,26,37,14,0.0,5.0,12,33,22,24,40,45,2,1,2,418975,10544,36,10548,1709,0,173,392,15,2,1,421901,1,6,52,0,0,0,0,1,0,0,0,0,0,0,1
399,3,49.0,393719,34,11.0,0.0,39,0.0,0.0,1.0,1,114,67,44,37,22,11,0.0,0.0,9,25,14,16,37,24,5,17,14,418990,2565,2,2565,408,5,25,441,10,10,1,421863,0,6,39,0,1,0,0,0,0,0,0,0,0,0,1
400,2,86.0,393712,4234,108.0,5.0,255,0.0,0.0,0.0,1,107,66,7,13,31,8,0.0,0.0,2,4,2,1,1,5,1,0,1,420200,11118,33,11118,1435,0,4,657,71,0,1,421886,1,10,86,0,0,0,1,0,0,1,0,0,0,0,0
401,1,8.0,393707,1431,24.0,3.0,75,0.0,2.0,12.0,1,6,9,6,10,5,5,0.0,1.0,0,0,0,1,1,1,1,0,15,404021,0,0,0,0,0,4,690,30,0,1,421816,0,7,37,0,0,1,0,0,0,0,1,0,0,0,0
402,2,14.0,393698,89,52.0,0.0,97,0.0,0.0,3.0,1,15,24,9,18,8,12,0.0,0.0,7,7,19,0,0,0,3,0,4,421168,4120,17,4120,588,0,31,1072,45,0,1,421636,1,21,119,1,0,0,0,0,0,0,0,0,0,0,1
403,1,6.0,393674,844,7.0,8.0,40,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,393675,195,1,387,11,0,118,102,6,0,1,421513,0,1,36,0,1,0,0,0,0,0,1,0,0,0,0
404,1,75.0,393694,54,25.0,21.0,34,0.0,4.0,26.0,1,42,36,8,6,19,3,0.0,0.0,0,0,0,5,7,10,1,0,1,419191,6566,21,6566,886,0,14,103,9,18,1,421767,0,18,113,1,0,0,0,0,1,0,0,0,0,0,0
405,1,154.0,393688,234,409.0,36.0,22,4.0,13.0,162.0,1,12,9,0,0,4,0,0.0,1.0,3,3,14,12,24,40,1,3,5,421522,17299,2,17309,2810,0,72,106,15,12,1,421764,1,6,36,1,0,0,0,0,0,0,0,0,0,0,1
406,1,152.0,393690,313,55.0,50.0,21,1.0,4.0,5.0,1,8,4,0,0,2,0,0.0,1.0,3,11,28,7,5,33,0,0,0,406717,7661,7,7661,888,0,24,107,12,0,1,419435,1,16,116,0,0,1,0,0,0,0,1,0,0,0,0
407,1,118.0,393683,139,27.0,12.0,81,0.0,0.0,0.0,1,59,40,25,45,22,29,0.0,0.0,7,6,35,22,17,42,1,0,5,414019,7018,8,7096,775,0,20,110,15,0,1,421889,1,3,17,1,0,0,0,0,0,0,0,0,0,1,0
408,1,9.0,393683,123,291.0,22.0,39,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,403185,1278,1,1341,185,0,27,113,9,0,1,421566,1,4,17,0,1,0,0,0,0,0,1,0,0,0,0
